,index,_score,a_pc,address,am,asdi,b_level,brightness,cID,city,core,d_name,event_data.display_cord.x,event_data.display_cord.y,event_data.gyroscop_cord.x,event_data.gyroscop_cord.y,event_data.gyroscop_cord.z,fc_available,fm,im,lat,loc_info.lat,loc_info.long,loc_info.pin,long,memory,model,n_accessories,orientation,pID,pc_usage,pin,pm,res,s_name,sc,sc_available,state,usm,volume,wifi_add,wifi_ip,wm,sr_height,sr_width
80,80,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
81,81,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
82,82,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
83,83,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
84,84,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
85,85,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
86,86,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
87,87,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
88,88,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
89,89,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
90,90,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
91,91,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
92,92,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
93,93,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
94,94,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
95,95,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
96,96,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
97,97,0.0,6,0.0,25.361735,0.0,44.0,70.0,1,0.0,6,741,326.0,806.0,-0.1902,-0.9523,-0.0992,0.0,1.090902,25.251465,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765257296.0,0.0,0.955404,0.0,43,382,0.0,0.0,73.203125,-9.12,0.0,0.0,22.605794,896,414
98,98,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
99,99,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
100,100,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
101,101,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
102,102,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
103,103,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
104,104,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
105,105,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
106,106,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
107,107,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
108,108,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
109,109,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
110,110,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
111,111,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
112,112,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
113,113,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
114,114,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
115,115,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,340.5,257.5,-0.1911,-0.964,0.0249,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
116,116,0.0,6,0.0,26.291911,0.0,44.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.620687,25.440267,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10766695472.0,0.0,1.302083,0.0,43,382,0.0,0.0,72.682292,-9.12,0.0,0.0,20.950928,896,414
117,117,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
118,118,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
119,119,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,191.5,541.0,-0.0394,-0.991,-0.0578,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
120,120,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,323.0,735.0,-0.1909,-0.963,0.0757,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
121,121,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
122,122,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
123,123,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
124,124,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
125,125,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
126,126,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
127,127,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
128,128,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
129,129,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
130,130,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
131,131,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
132,132,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
133,133,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
134,134,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
135,135,0.0,6,0.0,25.95988,0.0,45.0,70.0,1,0.0,6,741,302.0,646.5,-0.164,-0.9287,-0.0664,0.0,1.861572,25.273438,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10764773456.0,0.0,1.257324,0.0,43,382,0.0,0.0,72.421875,-9.12,0.0,0.0,21.201579,896,414
136,136,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
137,137,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
138,138,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
139,139,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
140,140,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
141,141,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
142,142,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
143,143,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,330.0,233.5,-0.106,-0.9926,0.0879,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
144,144,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
145,145,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
146,146,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
147,147,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,102.409088,615.645706,-0.1647,-0.9621,-0.0354,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
148,148,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,102.409088,615.645706,-0.1647,-0.9621,-0.0354,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
149,149,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,102.409088,615.645706,-0.1647,-0.9621,-0.0354,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
150,150,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
151,151,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,102.409088,615.645706,-0.1647,-0.9621,-0.0354,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
152,152,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
153,153,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,102.409088,615.645706,-0.1647,-0.9621,-0.0354,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
154,154,0.0,6,0.0,26.365967,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,1.714274,25.167643,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765210832.0,0.0,1.280111,0.0,43,382,0.0,0.0,72.5,-9.12,0.0,0.0,20.972087,896,414
155,155,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
156,156,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
157,157,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
158,158,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
159,159,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
